Monolayer,Atom_EA_Min,Atom_HardnessRB_StDiv,Atom_IP8_Min,Atom_Inv_Diff_IP2_IP4_StDiv,Atom_Inv_Diff_IP5_IP6_StDiv,Atom_Inv_Diff_IP7_IP8_StDiv,Atom_Inv_Mult_EA_ThermalExpansion_Range,Atom_Inv_Mult_ENGhosh2010_Group_Max,Atom_Inv_Mult_IP8_HeatCap_Median,Atom_Inv_Mult_IP8_LatticeConstant_StDiv,Atom_Inv_Mult_PoissonRatio_Ntotal_StDiv,Atom_Inv_Mult_SpeedSound_TDebye0_Min,Atom_Inv_Mult_SpeedSound_Zeff_Min,Atom_Inv_Mult_ThermalExpansion_Group_Min,Atom_Inv_Mult_ThermalExpansion_MolarVol_Median,Atom_Inv_Mult_dHAtom_Density_StDiv,Atom_Inv_Mult_dHFus_PoissonRatio_Min,Atom_Inv_SQR_RadiiBatsanov_Min,Atom_Log_Mult_IP1_MolarVol_Min,Atom_Log_Mult_IP1_MolarVol_Range,Atom_Log_Mult_IP8_LatticeConstant_Min,Atom_Log_Mult_PoissonRatio_Nvalence_Range,Atom_Log_Mult_dHFus_ThermalExpansion_Min,Atom_Log_Mult_dHVap_ThermalExpansion_Max,Atom_Log_Mult_dHVap_ThermalExpansion_Min,Atom_Log_Ratio_Density_BulkModule_Min,Atom_Log_Ratio_Density_Mass_StDiv,Atom_Log_Ratio_ENGhosh2010_Group_Min,Atom_Log_Ratio_IP1_IP8_Median,Atom_Log_Ratio_IP1_IP8_Min,Atom_Log_Ratio_IP4_EA_StDiv,Atom_Log_Ratio_IP5_IP6_Min,Atom_Log_Ratio_PoissonRatio_Ntotal_Range,Atom_Log_Ratio_RadiiCordero08_MolarVol_Max,Atom_Log_Ratio_SpeedSound_BulkModule_Min,Atom_Log_Ratio_dHFus_TDebye0_StDiv,Atom_MolarVol_Min,Atom_Mult_EA_DipolePolaris_StDiv,Atom_Mult_EA_YoungsModule_Median,Atom_Mult_EA_dHFus_StDiv,Atom_Mult_IP1_Period_StDiv,Atom_Mult_IP7_EA_Min,Atom_Mult_LatticeConstant_RadiiBatsanov_Min,Atom_Mult_ThermalCond_MolarVol_Mean,Atom_Mult_ThermalCond_MolarVol_Median,Atom_Mult_ThermalCond_YoungsModule_Min,Atom_Mult_ThermalExpansion_BulkModule_StDiv,Atom_Mult_ThermalExpansion_TDebye0_StDiv,Atom_Ratio_BulkModule_Nvalence_Max,Atom_Ratio_EA_ThermalExpansion_Max,Atom_Ratio_EA_ThermalExpansion_Median,Atom_Ratio_EA_ThermalExpansion_Min,Atom_Ratio_ENARrev_YoungsModule_StDiv,Atom_Ratio_IP1_TDebye0_Min,Atom_Ratio_IP7_MolarVol_StDiv,Atom_Ratio_dHFus_dHAtom_StDiv,Atom_Ratio_dHVap_YoungsModule_StDiv,CN_Se_Mean,CrystSyst_hexagonal,CrystSyst_trigonal,EState_DistTopo_Cd_ENGhosh2010,EState_DistTopo_Cd_IP3,EState_DistTopo_Si_ENARrev,EState_Dist_Cd_EA,EState_Dist_Cd_ENARrev,EState_Dist_Hf_EA,EState_Dist_Mo_ENARrev,EState_Dist_Ni_ENARrev,EState_Dist_Pd_EA,EState_Dist_Pd_ENARrev,EState_Dist_Ti_ENARrev,EState_Topo_Cd_ENARrev,EState_Topo_Cd_ENGhosh2010,EState_Topo_Cd_Zeff,EState_Topo_Cd_dHAtom,EState_Topo_In_IP3,EState_Topo_Mo_ENGhosh2010,EState_Topo_Mo_Zeff,EState_Topo_Pd_IP1,EState_Topo_Ti_Zeff,Moment_ENGhosh2010_2,Moment_Mass_1,Moment_N_d_2,Moment_N_f_2,Moment_N_f_3,Moment_PoissonRatio_3,Moment_TCritical_1,Moment_TCritical_2,Moment_TCurie_3,Moment_ThermalExpansion_1,Moment_ThermalExpansion_2,Moment_YoungsModule_2,Ratio_ac,Ratio_bc,SG164,c,
Bi2Br6,0.04784,0.006670000000000001,0.1279,0.02215,0.0401,0.2155,0.0,0.90271,0.50347,0.02444,0.0,0.22866,0.11886,0.20789000000000002,0.34285,0.03934,0.28257,0.22873000000000002,0.8012199999999999,0.06494,0.732,0.0,0.74142,0.7006899999999999,0.7006899999999999,-0.26475,0.01772,-0.94963,-0.6712199999999999,-0.67765,0.06677000000000001,-0.27591,0.0,-0.61775,0.6269399999999999,0.0,0.25688,0.05076,0.03651,0.027089999999999996,0.023780000000000003,0.06784,0.50161,0.00847,0.00045,0.00323,0.0,0.0,0.03444,0.13159,0.13159,0.13159,0.0,0.21003000000000002,0.00329,0.00231,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.12108,-6.87237,-3.12108,-3.12108,10.88948,10.88948,0.0,0.0,0.0,-6.87237,-3.12108,-3.12108,0.31971,0.32554,0,22.01118,
Sc4I4O4,0.00954,0.09611,0.1581,0.20275,0.051410000000000004,0.21903000000000003,0.0,0.39914,0.29031,0.23803000000000002,0.0,0.0,0.48318999999999995,0.05462,0.31704,0.0889,0.16275,0.22873000000000002,0.72883,0.15955999999999998,0.72027,0.0,0.7579199999999999,0.78046,0.78046,-0.67291,0.06295,-0.54796,-0.7651399999999999,-1.0,0.17570999999999998,-0.21224,0.0,-0.5043300000000001,0.0,0.04002,0.19480999999999998,0.23939000000000002,0.01693,0.07085,0.18661,0.01813,0.34954,0.016030000000000003,0.0022,0.015030000000000002,0.0,0.0,0.10482000000000001,0.03449,0.03449,0.03449,0.0,0.0656,0.3505,0.17994000000000002,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61516,1.9381099999999998,3.61516,0.0,0.0,13.25162,1.9381099999999998,3.61516,0.0,1.9381099999999998,3.61516,3.61516,0.14627,0.27281,0,26.50324,
Fe1Br2,0.007659999999999999,0.05222,0.15836,0.09025,0.01154,0.15394000000000002,0.0,0.37705,0.50347,0.09661,0.0,0.31777,0.024730000000000002,0.12591,0.12954000000000002,0.019790000000000002,0.19614,0.3025,0.63936,0.2268,0.69862,0.0,0.7576,0.80487,0.80487,-0.703,0.13938,-0.51993,-0.6712199999999999,-0.7094699999999999,0.1931,-0.20595,0.0,-0.37244,0.52633,0.0,0.09208,0.15123,0.03857,0.05563,0.11435999999999999,0.01319,0.26354,0.03638,0.00045,0.21313000000000001,0.0,0.0,0.11805999999999998,0.02394,0.02394,0.02394,0.0,0.05731,0.11887,0.05354,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9554,0.20629,1.97088,0.0,0.0,11.49958,0.0,0.0,11.49958,-1.84907,3.20268,3.20268,0.16079000000000002,0.16079000000000002,1,22.99916,
Nb2Se4Cl4,0.045380000000000004,0.031160000000000004,0.14257,0.08512,0.22199000000000002,0.25172,0.011170000000000001,0.38282,0.35691,0.038439999999999995,0.19175999999999999,0.15527,0.03202,0.08031,0.09567,0.02018,0.1393,0.26176,0.68181,0.17869000000000002,0.7026,0.00366,0.7849,0.82305,0.70004,-0.68361,0.0628,-0.52741,-0.7218100000000001,-0.7912600000000001,0.0484,-0.40596,0.3024,-0.4372,0.46665,0.08821,0.14065,0.08986,0.02446,0.03452,0.03202,0.07443999999999999,0.32576,0.02299,0.0016300000000000002,7e-05,0.06551,0.04385,0.18889,0.22915,0.10217999999999999,0.10217999999999999,0.35982,0.08472,0.03575,0.0291,0.03224,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9511800000000004,6.46925,5.114669999999999,0.0,0.0,10.086780000000001,4.5586199999999995,2.71385,0.0,7.451810000000001,5.33615,3.17481,0.25875,0.26771,0,24.57496,
Cd1O1,0.0,0.031689999999999996,0.13639,0.04408,0.05451,0.19362000000000001,0.0,0.44958000000000004,0.29017,0.09877999999999999,0.0,0.31008,0.06359,0.07236000000000001,0.091,0.17155,0.44443999999999995,0.25,0.75618,0.11182,0.68576,0.0,0.78367,0.7762,0.7762,-0.36156,0.00795,-0.60653,-0.8212299999999999,-1.0,0.0,-0.14329,0.0,-0.50963,0.61942,0.0,0.16883,0.020909999999999998,0.0,0.0011,0.13748,0.0,0.30101,0.12037,0.12037,0.061239999999999996,0.0,0.0,0.11667000000000001,0.0,0.0,0.0,0.0,0.14816,0.35026,0.16962,0.0,0.0,1,0,2.99926,35.522890000000004,0.0,-0.16289,-2.46148,0.0,0.0,0.0,0.0,0.0,0.0,-20.24,1.25635,4.25,43.5,0.0,0.0,0.0,0.0,0.0,1.17472,2.75107,2.64722,0.0,0.0,0.0,2.75107,2.64722,0.0,2.75107,2.64722,2.64722,0.1834,0.1834,0,20.0,
U1C1O5,0.0050799999999999994,0.02053,0.10588,0.08687,0.16116,0.33881999999999995,0.14683,0.31971,0.21552,0.09958,0.0,0.26811,0.00598,0.040080000000000005,0.17717,0.05159,0.15333,0.22873000000000002,0.64908,0.21891999999999998,0.6515,0.0,0.7841,0.85075,0.82516,-0.61452,0.07629,-0.43873999999999996,-1.0,-1.0,0.08584,-0.1536,0.0,-0.42895,0.53351,0.006790000000000001,0.0687,0.01853,0.02518,0.34874,0.09515,0.006220000000000001,0.29012,0.02965,9e-05,0.07247999999999999,0.08599,0.15879000000000001,0.18517999999999998,0.33261999999999997,0.17304,0.01346,0.0,0.01747,0.26826,0.34317,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.789069999999999,4.44517,11.789069999999999,11.789069999999999,4.29442,4.29442,4.8897,11.789069999999999,0.0,4.06311,11.789069999999999,11.789069999999999,0.18331,0.20738,0,23.57815,
Zn1Re2O8,0.0,0.09723,0.15138,0.1241,0.0957,0.06724,0.0,0.41907,0.21552,0.0597,0.11724000000000001,0.29147,0.03816,0.07379,0.30808,0.07371,0.08485,0.27438,0.6733600000000001,0.19464,0.68893,0.5220600000000001,0.79156,0.81183,0.7884800000000001,-0.65627,0.04526,-0.57194,-1.0,-1.0,0.19685999999999998,-0.155,0.08417000000000001,-0.40983,0.39289,0.11080999999999999,0.11507,0.017130000000000003,0.008409999999999999,0.0008300000000000001,0.1203,0.0,0.25647,0.03325,9e-05,0.15818,0.012629999999999999,0.08892,0.29365,0.004529999999999999,0.004529999999999999,0.0,0.04124,0.06514,0.28588,0.12764,0.00564,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62588,1.61404,3.7590199999999996,2.50601,13.52495,13.52495,1.73622,3.0072099999999997,0.0,2.47255,4.28257,2.76776,0.21395,0.21395,0,27.0499,
Zr2Br2,0.02168,0.06842000000000001,0.14015999999999998,0.06812,0.11622,0.20954,0.0,0.37705,0.46443,0.06863999999999999,0.0,0.2603,0.027989999999999998,0.13033,0.53027,0.0404,0.15111,0.22873000000000002,0.7198399999999999,0.14631,0.69817,0.0,0.71181,0.78373,0.78373,0.11349000000000001,0.06936,-0.51993,-0.69671,-0.7222,0.10965,-0.20595,0.0,-0.48196000000000006,0.0,0.0,0.18208,0.046669999999999996,0.03515,0.03569,0.10920999999999999,0.03343,0.34109,0.03059,0.03059,0.01949,0.0,0.0,0.00151,0.14017000000000002,0.14017000000000002,0.14017000000000002,0.0,0.07914,0.02823,0.052320000000000005,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57565,1.2953,2.8039099999999997,0.0,0.0,13.08336,0.883,1.52941,0.0,0.883,1.52941,1.52941,0.13498,0.13498,1,26.16672,
Pb1I2-T1,0.01848,0.02206,0.1258,0.07655,0.12613,0.19476,0.0,0.94545,0.29031,0.061439999999999995,0.0,0.30096,0.16034,0.08997000000000001,0.13622,0.02702,0.8609399999999999,0.22873000000000002,0.77952,0.10887000000000001,0.73485,0.0,0.73282,0.82605,0.82605,-0.32022,0.0373,-0.97239,-0.64186,-0.66938,0.12961,-0.21224,0.0,-0.58513,0.50283,0.03928,0.23714000000000002,0.23255,0.00705,0.07024,0.0567,0.02547,0.52273,0.04212,0.0022,0.00707,0.0,0.0,0.06389,0.023569999999999997,0.023569999999999997,0.023569999999999997,0.0,0.24436,0.01986,0.13884000000000002,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2841400000000003,1.6649,2.65269,3.9790300000000003,9.99906,9.99906,2.2972900000000003,3.9790300000000003,0.0,2.2972900000000003,3.9790300000000003,3.9790300000000003,0.19358,0.19358,1,23.73517,
P2W8Cl22,0.0379,0.09576,0.14802,0.08148999999999999,0.19885999999999998,0.24618,0.0,0.41613,0.28135,0.02817,0.0,0.28276,0.10635,0.24761999999999998,0.45369,0.0224,0.07467,0.27438,0.68455,0.17595,0.70193,0.0,0.75264,0.79456,0.79456,-0.63532,0.0858,-0.56848,-0.7912600000000001,-0.8140000000000001,0.07302,-0.7057399999999999,0.0,-0.40897,0.41758999999999996,0.0,0.12299000000000002,0.05069,0.40615999999999997,0.05557,0.06584,0.06961,0.30468,0.07868,2.9999999999999997e-05,0.90295,0.0,0.0,0.28704,0.33941,0.33941,0.33941,0.0,0.07103,0.0654,0.05633,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.96504,-5.64095,-4.96504,-4.96504,-13.09781,-13.09781,-5.64095,-4.96504,0.0,-5.64095,-4.96504,-4.96504,0.37906999999999996,0.4369,0,26.19612,
Bi2Br2O2,0.04784,0.06037000000000001,0.1279,0.09646,0.0492,0.24538000000000001,0.0,0.90271,0.21552,0.18037,0.0,0.22866,0.11886,0.20789000000000002,0.34285,0.08204,0.28257,0.22873000000000002,0.8012199999999999,0.06677999999999999,0.732,0.0,0.74142,0.7006899999999999,0.7006899999999999,-0.26475,0.05892000000000001,-0.94963,-0.67765,-1.0,0.0757,-0.27591,0.0,-0.61775,0.6269399999999999,0.0,0.22546,0.13405999999999998,0.03651,0.05305,0.13526,0.06784,0.50161,0.01103,0.00045,0.00323,0.0,0.0,0.03444,0.13159,0.13159,0.13159,0.0,0.21003000000000002,0.35949000000000003,0.1483,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94988,0.98329,2.94988,2.94988,12.865739999999999,12.865739999999999,0.0,0.0,0.0,0.98329,2.94988,2.94988,0.15285,0.15285,0,25.73147,
Ge2Bi2,0.04784,0.018369999999999997,0.1279,0.01011,0.0471,0.12531,0.0103,0.90271,0.28786,0.04489,0.0,0.22866,0.03533,0.20789000000000002,0.4163,0.07787999999999999,0.28257,0.22873000000000002,0.7430899999999999,0.058120000000000005,0.732,0.0,0.74142,0.73416,0.7006899999999999,-0.60777,0.052020000000000004,-0.94963,-0.71225,-0.7468600000000001,0.01649,-0.27591,0.0,-0.56282,0.6269399999999999,0.00588,0.17701,0.00402,0.03651,0.09795,0.09393,0.06784,0.50161,0.0943,0.0943,0.00323,0.00293,0.00808,0.10528,0.38443,0.25801,0.13159,0.0,0.07326,0.058839999999999996,0.09711,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68273,1.58416,5.31888,7.0918399999999995,12.2153,12.2153,0.0,0.0,0.0,1.8995,5.99516,7.0918399999999995,0.50279,0.50279,0,24.43059,
Cu4Te4Br4,0.06273,0.02755,0.14991,0.17392,0.28074,0.20775,0.0,0.40597,0.47448999999999997,0.07128999999999999,0.0,0.19864,0.03723,0.12380999999999999,0.0929,0.01034,0.24224,0.28513,0.6362300000000001,0.22993000000000002,0.7358600000000001,0.0,0.79973,0.8225899999999999,0.8225899999999999,-0.629,0.12892,-0.5563100000000001,-0.6712199999999999,-0.73757,0.06368,-0.20595,0.0,-0.39000999999999997,0.51066,0.10342,0.09233999999999999,0.0493,0.14855,0.05391,0.11232,0.12005999999999999,0.3315,0.18497,0.01171,0.0016300000000000002,0.0,0.0,0.77778,0.14014000000000001,0.14014000000000001,0.14014000000000001,0.059160000000000004,0.07703,0.1333,0.12999000000000002,0.01365,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22016,1.29065,6.45613,0.0,0.0,11.509319999999999,0.0,0.0,0.0,1.29065,8.30074,7.613010000000001,0.22428,0.49372,0,23.018639999999998,
Al2Cl2O2,0.02197,0.08441,0.29839,0.153,0.05636,0.09975,0.0,0.47542,0.28135,0.05458,0.0,0.29538000000000003,0.02364,0.10452,0.09333,0.015790000000000002,0.3053,0.27438,0.64986,0.21814,0.81114,0.0,0.81968,0.8528700000000001,0.8528700000000001,-0.76378,0.07768,-0.6340399999999999,-0.92861,-1.0,0.15175,-0.20770999999999998,0.0,-0.48916000000000004,0.6471100000000001,0.0,0.12987,0.10121000000000001,0.036680000000000004,0.03135,0.13288,0.07314,0.3905,0.14953,9e-05,0.2077,0.0,0.0,0.14074,0.03506,0.03506,0.03506,0.0,0.04782,0.29852,0.08435,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72834,0.7921600000000001,0.0,0.0,0.0,12.51737,0.7921600000000001,2.72834,0.0,0.7921600000000001,2.72834,2.72834,0.12657000000000002,0.14531,0,25.03473,
Mo1Te2,0.03793,0.0,0.14991,0.09447,0.14765,0.01402,0.0,0.40597,0.28899,0.056760000000000005,0.0,0.19864,0.021580000000000002,0.23214,0.4213,0.03601,0.08037000000000001,0.27438,0.6666300000000001,0.16186,0.7035,0.0,0.7664300000000001,0.7698,0.7698,-0.71249,0.08449,-0.5563100000000001,-0.66476,-0.7233,0.062220000000000004,-0.13508,0.0,-0.41848,0.48783999999999994,0.02642,0.12182,0.02144,0.1026,0.02422,0.07007000000000001,0.06562,0.30372,0.09075,0.01171,0.0016300000000000002,0.0,0.0,0.21295999999999998,0.29131,0.29131,0.29131,0.06095,0.057999999999999996,0.07007999999999999,0.09881000000000001,0.00705,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67728,-0.05,0.0,0.0,0.90161,2.82821,0.88084,0.0,0.0,0.00015,4.107530000000001,1.69392,0.0,4.107530000000001,1.69392,1.4833,0.14892,0.14892,0,23.64179,
Al2Si2Te6,0.02197,0.01377,0.14991,0.27176,0.36145,0.19419,0.05669,0.47542,0.28899,0.09792999999999999,0.0,0.19864,0.02364,0.10452,0.54666,0.05801,0.3053,0.27438,0.64986,0.17862999999999998,0.7427699999999999,0.0,0.72469,0.8528700000000001,0.66776,-0.86021,0.07149,-0.6340399999999999,-0.66476,-0.92861,0.13136,-0.12359,0.0,-0.48916000000000004,0.47778999999999994,0.11055,0.12987,0.11043,0.1026,0.13975,0.1839,0.07314,0.3905,0.16577,0.01171,0.0016300000000000002,0.11127999999999999,0.10672999999999999,0.14074,1.0,0.51753,0.03506,0.03967,0.04372,0.16318,0.15855999999999998,0.0687,0.0,0,1,0.0,0.0,6.439019999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53133,1.84053,2.99574,0.0,0.0,11.78381,1.7295900000000002,2.99574,0.0,1.90457,3.29881,3.5681,0.29355,0.29355,0,23.56762,
Zn2As4O8,0.0,0.0357,0.1823,0.05579,0.10604000000000001,0.12612,0.0,0.41907,0.21552,0.08715,0.0,0.29147,0.03816,0.07379,0.06539,0.08015,0.31745999999999996,0.27438,0.7075,0.1605,0.70608,0.0,0.8036800000000001,0.7884800000000001,0.7884800000000001,-0.52258,0.03263,-0.57194,-1.0,-1.0,0.00966,-0.38034,0.0,-0.46693999999999997,0.61942,0.12949000000000002,0.11896,0.04318,0.007790000000000001,0.06741,0.08775,0.0,0.25647,0.06432,9e-05,0.00505,0.0,0.0,0.19444,0.0,0.0,0.0,0.33393,0.09877999999999999,0.3035,0.24875,0.03877,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57461,2.2408,2.90234,0.0,0.0,12.99349,2.2408,3.7381,0.0,2.2408,3.7381,3.57634,0.1765,0.19376,0,25.9872,
Mg1I2-T1,-0.01624,0.0229,0.1581,0.26665,0.10096000000000001,0.04877,0.0,0.39914,0.29031,0.24178000000000002,0.0,0.27825,0.01948,0.014980000000000002,0.1217,0.07611,0.31111,0.25,0.74217,0.14622000000000002,0.77657,0.0,0.7994600000000001,0.77908,0.77908,-0.74457,0.06624,-0.54796,-0.64186,-0.85339,0.19375,-0.21224,0.0,-0.53167,0.72625,0.10434,0.18182,0.33235,-0.01743,0.08467000000000001,0.2143,-0.05033,0.32424000000000003,0.14396,0.0022,0.09091,0.0,0.0,0.125,-0.02414,-0.02414,-0.02414,0.0,0.06564,0.1212,0.03737,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19062,1.13419,1.8066,0.0,0.0,11.67577,0.0,0.0,0.0,2.08608,3.6132,3.6132,0.17867,0.17867,1,23.35155,
Cd2H4Se2O8,0.0,0.05404,0.13639,0.12658,0.11857000000000001,0.16939,0.0,0.44958000000000004,0.21552,0.09562000000000001,0.04796,0.15527,0.02659,0.07236000000000001,0.09333999999999999,0.11538,0.44443999999999995,0.25,0.75618,0.11182,0.68576,0.43433,0.78367,0.7762,0.70004,-0.36156,0.014480000000000002,-0.60653,-1.0,-1.0,0.04616,-0.14329,0.04292,-0.50963,0.61942,0.18245999999999998,0.14831,0.08164,0.01223,0.02377,0.15741,0.0,0.18939,0.030430000000000002,0.00023999999999999998,7e-05,0.0734,0.010579999999999999,0.11667000000000001,0.10217999999999999,0.051089999999999997,0.0,0.3707,0.14816,0.32371,0.11387,0.02232,4.0,0,0,0.91475,0.0,0.0,-1.2747600000000001,-28.57113,0.0,0.0,0.0,0.0,0.0,0.0,-181.70667,-18.018620000000002,5.3583300000000005,-609.8333299999999,0.0,0.0,0.0,0.0,0.0,3.6706,3.07931,4.46922,0.0,0.0,14.22294,3.26586,4.46922,0.0,3.51681,4.46922,4.46922,0.20675,0.24600000000000002,0,24.22348,
Sr2La2Br10,0.00264,0.04471,0.11008,0.10085,0.14748,0.25645,0.44746,0.37705,0.50347,0.0706,0.02019,0.0,0.047760000000000004,0.01651,0.36207,0.027739999999999997,0.32666999999999996,0.18608,0.76663,0.09953,0.6875399999999999,0.1475,0.64231,0.8236399999999999,0.78151,-0.34602,0.02756,-0.51993,-0.6712199999999999,-0.73531,0.19726,-0.20595,0.09045,-0.5514899999999999,0.69331,0.0,0.25688,0.13074000000000002,0.02083,0.054770000000000006,0.11595,0.0037799999999999995,0.43044,0.040639999999999996,0.00045,0.00601,0.0,0.0,0.05167000000000001,0.07268,0.03851,0.00433,0.0,0.13402,0.01637,0.07937999999999999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.19753,-5.49656,-2.19753,0.0,0.0,-11.18787,-3.3581,-2.19753,0.0,-8.55493,-2.19753,-2.19753,0.18858,0.68579,0,23.30619,
Cr2Si2Te6,0.03431,0.01354,0.14991,0.16552999999999998,0.3202,0.16697,0.00592,0.44173,0.28899,0.09287999999999999,0.0,0.19864,0.01961,0.22741,0.65905,0.05035,0.09561,0.27438,0.61782,0.21066999999999997,0.72219,0.0,0.6857300000000001,0.71842,0.66776,-0.86021,0.09584,-0.5978600000000001,-0.66476,-0.8699,0.06651,-0.15382,0.0,-0.38192,0.47778999999999994,0.08822,0.0939,0.053829999999999996,0.1026,0.12214000000000001,0.14708,0.07572000000000001,0.27107,0.10201,0.01171,0.0016300000000000002,0.03899,0.016569999999999998,0.14815,1.0,0.6290399999999999,0.25808000000000003,0.05014,0.03863,0.15183,0.11577,0.06977,0.0,0,1,0.0,0.0,6.44452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6034,3.20755,2.25314,0.0,0.0,13.448929999999999,0.0,0.0,0.0,2.23096,3.943,3.38405,0.29124,0.29124,0,23.449379999999998,
Sb6Pb6,0.01848,0.04058,0.1258,0.0013599999999999999,0.23864000000000002,0.02878,0.07584,0.94545,0.2623,0.057710000000000004,0.0,0.21941,0.06221,0.08997000000000001,0.24636,0.07717,0.8609399999999999,0.22873000000000002,0.77952,0.02305,0.73485,0.0,0.73282,0.82605,0.65198,-0.42033000000000004,0.00037,-0.97239,-0.66914,-0.66938,0.06461,-0.34276999999999996,0.0,-0.58513,0.50283,0.06294,0.23623000000000002,0.078,0.0384,0.06398999999999999,0.011309999999999999,0.02547,0.45556,0.10264000000000001,0.10264000000000001,0.00707,0.06454,0.00788,0.06389,0.17817,0.10087,0.023569999999999997,0.03974,0.13535999999999998,0.009640000000000001,0.15544000000000002,0.12176,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01948,-6.61043,-0.94052,-0.75242,-10.00037,-10.00037,-7.42152,-0.75242,0.0,-6.81739,-0.85614,-1.04385,0.17154,0.50697,0,26.317970000000003,
Ge2S2,0.06257,0.02251,0.18492999999999998,0.06423999999999999,0.1247,0.06505,0.0,0.39757,0.40646,0.00159,0.0,0.2356,0.03533,0.43333,0.48975,0.01583,0.0,0.27438,0.7430899999999999,0.06379,0.7946,0.0,0.78117,0.73416,0.73416,-0.60777,0.01459,-0.54602,-0.7891199999999999,-0.8313799999999999,0.030910000000000003,-0.14301,0.0,-0.56282,0.65941,0.0,0.17701,0.02097,0.0,0.12055999999999999,0.0040100000000000005,0.12484,0.54573,0.07833999999999999,0.07833999999999999,0.0,0.0,0.0,0.10528,0.38443,0.38443,0.38443,0.0,0.07326,0.07571,0.23945999999999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.3386,-0.9179999999999999,-11.3386,0.0,0.0,0.0,0.0,0.0,0.0,-0.9179999999999999,-11.3386,0.0,0.16193,0.19444,0,22.6772,
